Movie,Character_ID,Line_Index,Dialogue,Character
Harry Potter and the Half-Blood Prince,BELLATRIX_1,86,Narcissa!,BELLATRIX
Harry Potter and the Half-Blood Prince,BELLATRIX_2,92,Cissy! You mustn’t do this. He can’t be trusted.,BELLATRIX
Harry Potter and the Half-Blood Prince,NARCISSA_1,95,The Dark Lord trusts him.,NARCISSA
Harry Potter and the Half-Blood Prince,BELLATRIX_3,97,"The Dark Lord is mistaken. Narcissa turns, shocked. Bellatrix looks shocked herself, rain running down her cheeks. *",BELLATRIX
Harry Potter and the Half-Blood Prince,BELLATRIX_4,101,Or so I believe.,BELLATRIX
Harry Potter and the Half-Blood Prince,NARCISSA_2,103,"Well, who can one trust these days?",NARCISSA
Harry Potter and the Half-Blood Prince,SNAPE_1,133,"Run along, Wormtail.",SNAPE
Harry Potter and the Half-Blood Prince,NARCISSA_3,138,"I’ve nowhere else to turn, Severus.",NARCISSA
Harry Potter and the Half-Blood Prince,BELLATRIX_5,142,You must be joking.,BELLATRIX
Harry Potter and the Half-Blood Prince,NARCISSA_4,145,I know I ought not to be here. The Dark Lord himself has forbidden me to speak of this --,NARCISSA
Harry Potter and the Half-Blood Prince,SNAPE_2,149,"If the Dark Lord has forbidden it, you ought not to speak. (eyes shifting) Put it down, Bella. We mustn’t touch what isn’t ours. Bellatrix, DARK CURIO in hand, glowers, sets it back down.",SNAPE
Harry Potter and the Half-Blood Prince,SNAPE_3,157,"As it so happens I’m aware of your situation, Narcissa.",SNAPE
Harry Potter and the Half-Blood Prince,BELLATRIX_6,160,You? The Dark Lord told you?,BELLATRIX
Harry Potter and the Half-Blood Prince,SNAPE_4,162,"Your sister doubts me, Narcissa. Understandable. (MORE) (CONTINUED)",SNAPE
Harry Potter and the Half-Blood Prince,SNAPE_5,169,Over the years I have played my part well. So well I’ve deceived one of the greatest wizards of all time.,SNAPE
Harry Potter and the Half-Blood Prince,NARCISSA_5,179,"I... I don’t doubt you, Severus.",NARCISSA
Harry Potter and the Half-Blood Prince,BELLATRIX_7,181,"You should feel honored, Cissy. As should Draco --",BELLATRIX
Harry Potter and the Half-Blood Prince,NARCISSA_6,184,He’s just a boy!,NARCISSA
Harry Potter and the Half-Blood Prince,SNAPE_6,186,I can’t change the Dark Lord’s mind. But it might be possible for me to help Draco. To provide some... protection.,SNAPE
Harry Potter and the Half-Blood Prince,NARCISSA_7,192,"Do you mean it, Severus?",NARCISSA
Harry Potter and the Half-Blood Prince,SNAPE_7,194,I can try.,SNAPE
Harry Potter and the Half-Blood Prince,NARCISSA_8,196,"Oh, Severus, please, if you would... (I would be forever in * your debt.) *",NARCISSA
Harry Potter and the Half-Blood Prince,BELLATRIX_8,200,"Swear to it. Snape’s eyes shift, meet Bellatrix’s challenging gaze.",BELLATRIX
Harry Potter and the Half-Blood Prince,BELLATRIX_9,203,Make the Unbreakable Vow. (as Snape looks away) You see. It’s just empty words. Oh he’ll try. He’ll give it his best effort. But when it matters most he’ll slither back into his hole. Bloody coward... (CONTINUED),BELLATRIX
Harry Potter and the Half-Blood Prince,SNAPE_8,217,Take out your wand.,SNAPE
Harry Potter and the Half-Blood Prince,BELLATRIX_10,224,"Will you, Severus Snape, watch over Draco Malfoy as he attempts to fulfill the Dark Lord’s wishes.",BELLATRIX
Harry Potter and the Half-Blood Prince,SNAPE_9,228,I will. A SINGLE STRAND of LIQUID FIRE issues from Bellatrix’s wand and wends its way around their hands.,SNAPE
Harry Potter and the Half-Blood Prince,BELLATRIX_11,232,"And will you, to the best of your ability, protect him from harm?",BELLATRIX
Harry Potter and the Half-Blood Prince,SNAPE_10,235,I will. A SECOND STRAND of FIRE intertwines with the first.,SNAPE
Harry Potter and the Half-Blood Prince,BELLATRIX_12,238,"And should it prove necessary, if it seems Draco will fail... will you yourself carry out the deed that the Dark Lord has ordered",BELLATRIX
Harry Potter and the Half-Blood Prince,SNAPE_11,246,I will.,SNAPE
Harry Potter and the Half-Blood Prince,HARRY_1,268,"Oh. Um. No one. Bit of a tosser. As she leans over to clear his chips wrappings, Harry’s gaze drifts over the smooth skin of her neck, the spray of freckles across one cheek...",HARRY
Harry Potter and the Half-Blood Prince,WAITRESS_1,274,"Funny that paper of yours. Couple nights ago, I could swear I saw one of the pictures move.",WAITRESS
Harry Potter and the Half-Blood Prince,HARRY_2,278,Really.,HARRY
Harry Potter and the Half-Blood Prince,WAITRESS_2,280,Thought I’d gone round the twist.,WAITRESS
Harry Potter and the Half-Blood Prince,HARRY_3,284,Hey. I was wondering...,HARRY
Harry Potter and the Half-Blood Prince,WAITRESS_3,286,Eleven. That’s when I get off. (the smile) You can tell me all about that tosser Harry Potter.,WAITRESS
Harry Potter and the Half-Blood Prince,DUMBLEDORE_1,307,"I once knew a Muggle girl from Liverpool with hair like spun silk. No light could resist it... (turning) You’ve been reckless this summer, Harry.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_4,314,I like riding round on the trains. It takes my mind off... things.,HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_2,318,"Rather unpleasant to behold, isn’t it? The tale is thrilling if I do say so myself, but I’m afraid now is not the time to tell it. Take my arm. (extending it) Do as I say.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_5,334,"I just Apparated, didn’t I? (CONTINUED)",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_3,339,Indeed. And quite successfully I might add. Most people vomit their first time.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_6,343,Can’t imagine why...,HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_4,348,"Welcome to the charming village of Budleigh Babberton, Harry. I assume right about now you’re wondering why I’ve brought you here, am I right?",DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_7,354,"(glancing about) After all these years, I just sort of roll with it, sir.",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_5,361,"Wand out, Harry.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_6,366,Lumos... The tip of Dumbledore’s WAND BLAZES. He sweeps the shadows. CALLS OUT.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_7,370,"Horace! Nothing. Dumbledore points his wand down a NARROW HALLWAY. Motes of dust dance in the wandlight, but nothing else. He starts down the hallway, toward the OPEN DOORWAY at its end. Slowly, the room beyond comes INTO VIEW:",DUMBLEDORE
Harry Potter and the Half-Blood Prince,ARMCHAIR_1,395,"Merlin’s Beard! Instantly, the Armchair mutates into HUMAN FORM, though briefly gets caught inbetween. After a bit of GRUMBLING, SEAM-SPLITTING and the POPPING of a cushion button or two, a FAT OLD MAN (HORACE SLUGHORN) in a pair of WELL- WORN lilac pajamas appears.",ARMCHAIR
Harry Potter and the Half-Blood Prince,SLUGHORN_1,402,"(rubbing his rump) There’s no need to disfigure me, Albus!",SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_8,406,"I must say, you make a very convincing armchair, Horace.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_2,409,It’s all in the upholstery. (patting his stomach) I come by the stuffing naturally. What gave me away?,SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_9,414,(nodding to the ceiling) Dragon’s blood.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_3,418,"Yes, well, I couldn’t very well use wizard’s blood, could I? Oho! (CONTINUED)",SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_10,427,"Ah yes. Introductions. Harry, this is an old friend and colleague of mine, Horace Slughorn. Horace, this is, well, you know who this is. (a droll whisper) Apparently there’s some thought he may be the Chosen One. Slughorn stares at Harry as if hypnotized.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_11,437,"So why all the theatrics, Horace? You weren’t perhaps expecting someone else, were you?",DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_4,441,(blinking) S-someone else? I’m sure I don’t know what you mean.,SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_5,446,Oh all right! The Death Eaters have been trying to recruit me for over a year. Do you know what that’s like? One can only say no to these people so many times before they...,SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_12,453,"Take matters into their own hands? Slughorn eyes Dumbledore miserably, gestures.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_6,456,I never stay anywhere more than a week. The Muggles who own this place are in the Canary Islands.,SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_13,460,"Well, I think it should be put back in order for them, don’t you? Mind? (CONTINUED)",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_14,472,"That was fun. May I use the loo? As Dumbledore heads down the hall, Slughorn calls after.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_7,475,"Don’t think I don’t know why you’re here, Albus! The answer is still no! Absolutely, unequivocally no!",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_8,482,You look very like your father. Except for your eyes. You’ve got --,SLUGHORN
Harry Potter and the Half-Blood Prince,HARRY_8,486,"My mother’s eyes, yeah.",HARRY
Harry Potter and the Half-Blood Prince,SLUGHORN_9,488,(smiling softly) Lily. Lovely Lily. She was exceedingly bright -- your mother. Even more impressive when one considers she was Muggle-born.,SLUGHORN
Harry Potter and the Half-Blood Prince,HARRY_9,494,One of my best friends is Muggle- born. She’s the best in our year.,HARRY
Harry Potter and the Half-Blood Prince,SLUGHORN_10,497,"Oh, but you mustn’t think I’m prejudiced! No, no, no! Your mother was one of my absolute favorites! Look, there she is. Right up front.",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_11,504,"All mine, each and every one. Ex- students, I mean. You recognize Barnubas Cuffe, of course, editor of the Daily Prophet. (MORE) (CONTINUED)",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_12,513,"Always takes my owl should I want to register my opinion on the news of the day. And there’s Ambrosius Flume of Honeydukes. Sends a hamper of chocolate to the house each birthday. That is, when I had a house. And Gwenog Jones, captain of the Holyhead Harpies -- free tickets whenever I want them. Of course, I haven’t been to a match in some time...",SLUGHORN
Harry Potter and the Half-Blood Prince,SLUGHORN_13,528,"Ah yes. Regulus Black. You no doubt know of his older brother Sirius. Died a few weeks ago. I taught the whole Black family except Sirius. Shame. Talented boy. I got Regulus when he came along, of course, but I’d have liked the set.",SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_15,537,"Mind if I take this? I do love knitting patterns. Slughorn blinks, looks away from Harry and finds",DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_14,542,Of course. But you’re not leaving?,SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_16,545,"I think I know a lost cause when I see one. Regrettable. I would have considered it a personal triumph had you consented to return to Hogwarts, Horace. You are, like my friend Mr. Potter -- one of a kind.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,SLUGHORN_15,560,"All right! I’ll do it. But I’ll be wanting Professor Merrythought’s old office, not that water closet I had formerly. And I expect a raise! These are mad times we live in! Mad!",SLUGHORN
Harry Potter and the Half-Blood Prince,DUMBLEDORE_17,567,Indeed they are.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_10,571,"Sir, exactly what was that all --",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_18,573,"You are talented, famous and powerful -- everything Horace values. Professor Slughorn is going to try to collect you, Harry. You would be his crowning jewel. That is why he is returning to Hogwarts. And it is crucial he return...",DUMBLEDORE
Harry Potter and the Half-Blood Prince,DUMBLEDORE_19,585,"I fear I may have stolen a wondrous night from you, Harry.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_11,590,"It’s alright, sir. I’ll go back tomorrow, make some excuse --",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_20,594,"You’ll not be going back to Little Whinging tonight, Harry.",DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_12,597,"But, sir. What about Hedwig? And there’s my trunk -- (CONTINUED)",HARRY
Harry Potter and the Half-Blood Prince,DUMBLEDORE_21,603,Both are waiting for you.,DUMBLEDORE
Harry Potter and the Half-Blood Prince,HARRY_13,611,Sir?,HARRY
Harry Potter and the Half-Blood Prince,GINNY_1,623,Hedwig...? Mum!,GINNY
Harry Potter and the Half-Blood Prince,MRS. WEASLEY_1,631,"What is it, Ginny? Is it your father? Has something happened at the Ministry? Has he been kidnapped? Is it the Death Eaters?",MRS. WEASLEY
Harry Potter and the Half-Blood Prince,GINNY_2,637,Exactly. How’d you guess? (CONTINUED),GINNY
Harry Potter and the Half-Blood Prince,GINNY_3,643,"I’m joking, Mum.",GINNY
Harry Potter and the Half-Blood Prince,MRS. WEASLEY_2,645,You’re worse than Fred and George.,MRS. WEASLEY
Harry Potter and the Half-Blood Prince,GINNY_4,647,Now you’re joking. I was only wondering when Harry got here.,GINNY
Harry Potter and the Half-Blood Prince,MRS. WEASLEY_3,655,"I think I’d know if Harry Potter was in my house, wouldn’t I?",MRS. WEASLEY
Harry Potter and the Half-Blood Prince,GINNY_5,658,Well his trunk’s in the kitchen. And his owl.,GINNY
Harry Potter and the Half-Blood Prince,MRS. WEASLEY_4,661,"I seriously doubt that. Just then, HEDWIG SCREECHES O.S. Ginny gives her an I- told-you-so when another door opens and RON WEASLEY looks down.",MRS. WEASLEY
Harry Potter and the Half-Blood Prince,RON_1,666,Harry? Did someone say Harry?,RON
Harry Potter and the Half-Blood Prince,GINNY_6,668,"Me, nosy. Is he up there with you?",GINNY
Harry Potter and the Half-Blood Prince,RON_2,671,"‘Course not. Think I’d know if my best friend was in my room, wouldn’t I? Another door opens: HERMIONE, in a robe, TOOTHBRUSH in hand.",RON
Harry Potter and the Half-Blood Prince,HERMIONE_1,677,Was that an owl I heard? (CONTINUED),HERMIONE
Harry Potter and the Half-Blood Prince,GINNY_7,682,"Harry’s. Haven’t seen him, have you? Apparently, he’s wandering about the house.",GINNY
Harry Potter and the Half-Blood Prince,HERMIONE_2,686,Really?,HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_14,688,Really.,HARRY
Harry Potter and the Half-Blood Prince,MRS. WEASLEY_5,698,But why didn’t you tell us you were coming?,MRS. WEASLEY
Harry Potter and the Half-Blood Prince,HARRY_15,701,Didn’t know. (a shrug) * Dumbledore.,HARRY
Harry Potter and the Half-Blood Prince,MRS. WEASLEY_6,705,"That man. But then, what would we do without him? Ron!",MRS. WEASLEY
Harry Potter and the Half-Blood Prince,RON_3,709,You’ve a bit of...,RON
Harry Potter and the Half-Blood Prince,HARRY_16,719,When’d you get here? (CONTINUED),HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_3,724,"A few days ago. Though... for a bit, I wasn’t sure I was coming.",HERMIONE
Harry Potter and the Half-Blood Prince,RON_4,728,Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts. That it’s too dangerous.,RON
Harry Potter and the Half-Blood Prince,HARRY_17,733,Oh come on...,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_4,735,She’s not alone. Even my parents -- and they’re Muggles -- know something bad is happening.,HERMIONE
Harry Potter and the Half-Blood Prince,RON_5,739,"Anyway, Dad stepped in, told her she was being barmy. Took a day or two, but she came round.",RON
Harry Potter and the Half-Blood Prince,HARRY_18,743,But we’re talking about Hogwarts. Dumbledore. What could be safer?,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_5,747,There’s been a lot of chatter lately. That he’s gotten... old.,HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_19,750,Rubbish. He’s only -- what?,HARRY
Harry Potter and the Half-Blood Prince,RON_6,752,"A hundred and fifty. Give or take a few years. Silence. Nods. Then the three break out laughing. Grow quiet again. Harry takes another poke at the Prophet. Draco’s haunted face appears briefly, then is gone.",RON
Harry Potter and the Half-Blood Prince,SHOPPING BAG - DAY_1,759,bearing Weasley’s Wizard Wheezes clutched in the hand of a boy being pulled by his mother through the throng packed sardine-tight in the store. (CONTINUED),SHOPPING BAG - DAY
Harry Potter and the Half-Blood Prince,GEORGE_1,773,We’ve got Fainting Fancy...,GEORGE
Harry Potter and the Half-Blood Prince,FRED_1,775,Nosebleed Nougats...,FRED
Harry Potter and the Half-Blood Prince,GEORGE_2,777,And just in time for school...,GEORGE
Harry Potter and the Half-Blood Prince,FRED_2,779,"Puking Pastilles! A BOY stops chewing, turns PALE GREEN -- literally. FRED/GEORGE Into the cauldron, handsome. Together, with the tips of their toes, Fred and George launch a SLOSHING CAULDRON down the counter, drop down on either side of Harry, begin to steer him through the store.",FRED
Harry Potter and the Half-Blood Prince,FRED_3,788,"What’d you think, Harry?",FRED
Harry Potter and the Half-Blood Prince,HARRY_20,790,Amazing.,HARRY
Harry Potter and the Half-Blood Prince,GEORGE_3,792,"(to a browsing boy) Pocket that and you’ll pay in more than Galleons, my friend. FRED/GEORGE We’ve got eyes in the back of our heads. The boy, working a SCREAMING YO-YO, blanches as Fred and",GEORGE
Harry Potter and the Half-Blood Prince,GEORGE_4,803,Bloody urchins.,GEORGE
Harry Potter and the Half-Blood Prince,HARRY_21,809,Peruvian Instant Darkness Powder?,HARRY
Harry Potter and the Half-Blood Prince,FRED_4,811,A real money spinner that.,FRED
Harry Potter and the Half-Blood Prince,FRED_5,813,"Handy if you need to make a quick escape. Hello, ladies!",FRED
Harry Potter and the Half-Blood Prince,GEORGE_5,819,"Yes, they do really work.",GEORGE
Harry Potter and the Half-Blood Prince,FRED_6,821,"Then again, the way we hear it, sis, you’re doing just fine on your own.",FRED
Harry Potter and the Half-Blood Prince,GINNY_8,825,Meaning?,GINNY
Harry Potter and the Half-Blood Prince,FRED_7,827,Are you not currently dating Dean Thomas? (CONTINUED),FRED
Harry Potter and the Half-Blood Prince,GINNY_9,835,None of your business.,GINNY
Harry Potter and the Half-Blood Prince,HERMIONE_6,837,"These are adorable. Inside a cage, small round BALLS of FLUFF roll about,",HERMIONE
Harry Potter and the Half-Blood Prince,FRED_8,841,Aren’t they now. Pygmy Puffs. Can’t breed them fast enough. Just then a HUGE BOY (CORMAC McLAGGEN) passes behind,FRED
Harry Potter and the Half-Blood Prince,RON_7,848,How much for this? A TINY WOODEN MAN ascends a TINY GALLOWS and... DROPS.,RON
Harry Potter and the Half-Blood Prince,RON_8,855,How much for me? FRED/GEORGE Five Galleons.,RON
Harry Potter and the Half-Blood Prince,RON_9,859,But I’m your brother! FRED/GEORGE Ten Galleons.,RON
Harry Potter and the Half-Blood Prince,RON_10,863,"C’mon. Let’s go. The trio head for the door, passing LAVENDER BROWN, who smiles flirtatiously at an oblivious Ron.",RON
Harry Potter and the Half-Blood Prince,LAVENDER BROWN_1,867,"Hi, Ron.",LAVENDER BROWN
Harry Potter and the Half-Blood Prince,RON_11,869,Hi.,RON
Harry Potter and the Half-Blood Prince,HERMIONE_7,881,How is it Fred and George are doing it? Half the alley’s closed down.,HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_22,888,Reckon he’s right...,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_8,892,Oh no. Look.,HERMIONE
Harry Potter and the Half-Blood Prince,HERMIONE_9,896,But everyone got their wands from Ollivander. Young. Old...,HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_23,899,"Good. Bad. Speaking of which... Across the avenue, DRACO MALFOY and Narcissa pause, glance around, then slip quickly down an alley.",HARRY
Harry Potter and the Half-Blood Prince,RON_12,903,Is it just me? Or do Draco and mummy look like two people who don’t want to be followed?,RON
Harry Potter and the Half-Blood Prince,RON_13,925,What’re they playing at?,RON
Harry Potter and the Half-Blood Prince,HARRY_24,927,Dunno. Let’s get closer.,HARRY
Harry Potter and the Half-Blood Prince,RON_14,929,(a nod; stopping) Hey. Where’s Hermione? NEW ANGLE - ANOTHER ALLEY - DUSK,RON
Harry Potter and the Half-Blood Prince,VOICES._1,938,NEW ANGLE - OTHER ALLEYS - DUSK,VOICES.
Harry Potter and the Half-Blood Prince,RON_15,941,"Harry, where is she?",RON
Harry Potter and the Half-Blood Prince,HARRY_25,943,I don’t know. I’m turned around. NEW ANGLE - BORGIN & BURKES - BACK COURTYARD - DUSK,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_10,958,Bloody hell.,HERMIONE
Harry Potter and the Half-Blood Prince,RON_16,960,"Sorry. Just then, the cauldron EXPLODES with light. Instantly, the group, including Draco, disperses.",RON
Harry Potter and the Half-Blood Prince,HARRY_26,964,What just happened?,HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_11,966,I don’t know.,HERMIONE
Harry Potter and the Half-Blood Prince,LUNA_1,973,Quibbler...? Quibbler...?,LUNA
Harry Potter and the Half-Blood Prince,LUNA_2,981,"There’s an article on Wrackspurts this month. Quibbler...? The loitering STUDENTS ignore her, including DEAN THOMAS, currently WHISPERING to Ginny, who smiles mildly, more interested in the PURPLE PYGMY PUFF perched on her shoulder.",LUNA
Harry Potter and the Half-Blood Prince,LUNA_3,988,"He’s lovely. They’ve been known to sing on Boxing Day, you know. Quibbler?",LUNA
Harry Potter and the Half-Blood Prince,GINNY_10,992,Please. What’s a Wrackspurt? (CONTINUED),GINNY
Harry Potter and the Half-Blood Prince,LUNA_4,997,They’re invisible creatures that float in through your ears and make your brain go fuzzy. (moving off) Quibbler? Quibbler?,LUNA
Harry Potter and the Half-Blood Prince,HARRY_27,1008,"Don’t you see, it was a ceremony. An initiation.",HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_12,1011,"Stop, Harry, I know where you’re going with this --",HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_28,1014,It’s happened. He’s one of them.,HARRY
Harry Potter and the Half-Blood Prince,RON_17,1016,One of what?,RON
Harry Potter and the Half-Blood Prince,RON_18,1021,You’re barking. What would You- Know-Who want with a sod like Malfoy?,RON
Harry Potter and the Half-Blood Prince,HARRY_29,1025,So what’s he doing in Borgin and Burke’s? Browsing for furniture?,HARRY
Harry Potter and the Half-Blood Prince,RON_19,1028,It’s a creepy shop. He’s a creepy bloke.,RON
Harry Potter and the Half-Blood Prince,HARRY_30,1031,"Look. His father’s a Death Eater. It only makes sense. Besides,",HARRY
Harry Potter and the Half-Blood Prince,HERMIONE_13,1036,I told you. I don’t know what I saw. (CONTINUED),HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_31,1043,I need some air.,HARRY
Harry Potter and the Half-Blood Prince,MALFOY_1,1073,What just happened? Blaise?,MALFOY
Harry Potter and the Half-Blood Prince,BLAISE_1,1075,"(tense himself) Don’t know. Just then, a SMALL BAG TEETERS... then tumbles from a luggage rack. Malfoy wheels, eyes the bag. (CONTINUED)",BLAISE
Harry Potter and the Half-Blood Prince,PANSY_1,1083,"Relax, boys. The lights went out is all. Come, Draco. We’ll be * at Hogwarts before you know it. *",PANSY
Harry Potter and the Half-Blood Prince,MALFOY_2,1090,"Hogwarts. What a pathetic excuse for a school. I think I’d pitch myself off the Astronomy Tower if I thought I had to continue on for another two years. Pansy, gently twisting one of Draco’s locks, stops.",MALFOY
Harry Potter and the Half-Blood Prince,PANSY_2,1097,What’s that supposed to mean?,PANSY
Harry Potter and the Half-Blood Prince,MALFOY_3,1099,"Let’s just say I don’t think you’ll be seeing me wasting my time in Charms Class next year. Confused, Pansy glances at Blaise, who snorts derisively.",MALFOY
Harry Potter and the Half-Blood Prince,MALFOY_4,1104,"Amused, Blaise? We’ll see just who’s laughing in the end. Blaise shakes his head, smiling as he looks out the window at the darkness. Just then the small bag in the upper rack shifts. Malfoy’s eyes play over it.",MALFOY
Harry Potter and the Half-Blood Prince,HERMIONE_14,1114,Where’s Harry?,HERMIONE
Harry Potter and the Half-Blood Prince,RON_20,1116,Probably on the platform. C’mon.,RON
Harry Potter and the Half-Blood Prince,MALFOY_5,1122,You two go on. I want to check something.,MALFOY
Harry Potter and the Half-Blood Prince,MALFOY_6,1127,"Didn’t mummy ever tell you it’s bad manners to eavesdrop, Potter? Petrificus Totalus!",MALFOY
Harry Potter and the Half-Blood Prince,MALFOY_7,1135,"Oh, right, she was dead before you could wipe the drool off your chin.",MALFOY
Harry Potter and the Half-Blood Prince,MALFOY_8,1142,Enjoy the ride back to London.,MALFOY
Harry Potter and the Half-Blood Prince,LUNA_5,1168,"Hello, Harry.",LUNA
Harry Potter and the Half-Blood Prince,HARRY_32,1170,Luna. How’d you...?,HARRY
Harry Potter and the Half-Blood Prince,LUNA_6,1172,Wrackspurts. Your head’s full of them.,LUNA
Harry Potter and the Half-Blood Prince,HARRY_33,1178,"Sorry I made you miss the carriages, Luna.",HARRY
Harry Potter and the Half-Blood Prince,LUNA_7,1181,It’s alright. I enjoyed our walk. It was like being with a friend.,LUNA
Harry Potter and the Half-Blood Prince,HARRY_34,1184,"I am your friend, Luna.",HARRY
Harry Potter and the Half-Blood Prince,LUNA_8,1186,That’s nice. Just then PROFESSOR FLITWICK rushes forth clutching a long roll of PARCHMENT bearing all students’ names.,LUNA
Harry Potter and the Half-Blood Prince,FLITWICK_1,1190,About time! I’ve been looking all over for you two. Names.,FLITWICK
Harry Potter and the Half-Blood Prince,HARRY_35,1193,"Professor Flitwick, you’ve known me for five years.",HARRY
Harry Potter and the Half-Blood Prince,FLITWICK_2,1196,"No exceptions, Potter. (CONTINUED)",FLITWICK
Harry Potter and the Half-Blood Prince,LUNA_9,1201,Who are those people?,LUNA
Harry Potter and the Half-Blood Prince,FLITWICK_3,1205,Aurors. For security.,FLITWICK
Harry Potter and the Half-Blood Prince,MALFOY_9,1207,"It’s a not a cane, you cretin. It’s a walking stick.",MALFOY
Harry Potter and the Half-Blood Prince,FILCH_1,1213,And what exactly would you be wanting with a walking stick?,FILCH
Harry Potter and the Half-Blood Prince,SNAPE_12,1216,It was his father’s.,SNAPE
Harry Potter and the Half-Blood Prince,MALFOY_10,1220,Is my father’s. He’s not dead.,MALFOY
Harry Potter and the Half-Blood Prince,SNAPE_13,1224,"It’s alright, Mr. Filch. I can vouch for Mr. Malfoy.",SNAPE
Harry Potter and the Half-Blood Prince,MALFOY_11,1229,"Nice face, Potter.",MALFOY
Harry Potter and the Half-Blood Prince,LUNA_10,1233,Would you like me to fix it? Personally I think you look a bit more devil-may-care this way. But it’s up to you.,LUNA
Harry Potter and the Half-Blood Prince,HARRY_36,1238,Have you ever fixed one? A nose. (CONTINUED),HARRY
Harry Potter and the Half-Blood Prince,LUNA_11,1243,No. But I’ve done several toes and how different are they really? This does not fill Harry with confidence. Nevertheless...,LUNA
Harry Potter and the Half-Blood Prince,HARRY_37,1248,What the hell. Give it a go. (CONTINUED),HARRY
Harry Potter and the Half-Blood Prince,LUNA_12,1253,Episkey.,LUNA
Harry Potter and the Half-Blood Prince,HARRY_38,1257,Well? How do I look?,HARRY
Harry Potter and the Half-Blood Prince,LUNA_13,1259,Exceptionally ordinary.,LUNA
Harry Potter and the Half-Blood Prince,HARRY_39,1261,Brilliant.,HARRY
Harry Potter and the Half-Blood Prince,RON_21,1266,Don’ you worry. He’ll be ‘long soon ‘nuff --,RON
Harry Potter and the Half-Blood Prince,HERMIONE_15,1269,(whacking him) Will. You. Stop. Eating! Your best friend is missing!,HERMIONE
Harry Potter and the Half-Blood Prince,RON_22,1273,"Oi! Turn around, you lunatic.",RON
Harry Potter and the Half-Blood Prince,GINNY_11,1278,He’s covered in blood again. Why is it he’s always covered in blood?,GINNY
Harry Potter and the Half-Blood Prince,RON_23,1282,Looks like his own this time.,RON
Harry Potter and the Half-Blood Prince,HERMIONE_16,1284,"(as he arrives) Where’ve you been, Harry? And what happened to your face?",HERMIONE
Harry Potter and the Half-Blood Prince,HARRY_40,1288,Later. What’ve I missed? (CONTINUED),HARRY
