Movie,Character_ID,Line_Index,Dialogue,Character
Half-Blood Prince,DUMBLEDORE_19,585,"I fear I may have stolen a wondrous night from you, Harry. She was, truthfully, very pretty. The girl.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_20,594,"You’ll not be going back to Little Whinging tonight, Harry.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_21,603,"Both are waiting for you. Dumbledore extends his arm. Mystified, Harry reaches out. As his fingers touch the silk of Dumbledore’s cloak, he... 19 EXT. THE BURROW - NIGHT (SECONDS LATER) 19 ... APPARATES INTO VIEW, stumbling to one knee and wincing.",DUMBLEDORE
Half-Blood Prince,RON_1,666,Harry? Did someone say Harry?,RON
Half-Blood Prince,RON_2,671,"‘Course not. Think I’d know if my best friend was in my room, wouldn’t I? Another door opens: HERMIONE, in a robe, TOOTHBRUSH in hand.",RON
Half-Blood Prince,HERMIONE_1,677,Was that an owl I heard? HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 17. 22 CONTINUED: (2) 22,HERMIONE
Half-Blood Prince,HERMIONE_2,686,Really?,HERMIONE
Half-Blood Prince,RON_3,709,"You’ve a bit of... He gestures to the stray lace of toothpaste on Hermione’s chin. Quickly she wipes it off, gives him an odd look. 23 EXT. THE BURROW - ATTIC - NIGHT (LATER) 23 The Daily Prophet tumbles within a makeshift campfire of BLUE FLAMES, but magically doesn’t disintegrate. Harry teases the fire with the tip of his wand, where The Chosen One? mingles with Draco’s haunted face in the flames.",RON
Half-Blood Prince,HERMIONE_3,724,"A few days ago. Though... for a bit, I wasn’t sure I was coming. Harry looks up, sees her glance at Ron.",HERMIONE
Half-Blood Prince,RON_4,728,Mum sort of lost it last week. Said Ginny and I had no business going back to Hogwarts. That it’s too dangerous.,RON
Half-Blood Prince,HERMIONE_4,735,She’s not alone. Even my parents -- and they’re Muggles -- know something bad is happening.,HERMIONE
Half-Blood Prince,RON_5,739,"Anyway, Dad stepped in, told her she was being barmy. Took a day or two, but she came round.",RON
Half-Blood Prince,HERMIONE_5,747,There’s been a lot of chatter lately. That he’s gotten... old.,HERMIONE
Half-Blood Prince,RON_6,752,"A hundred and fifty. Give or take a few years. Silence. Nods. Then the three break out laughing. Grow quiet again. Harry takes another poke at the Prophet. Draco’s haunted face appears briefly, then is gone. 24 INT. WEASLEY’S WIZARD WHEEZES (DIAGON ALLEY) - CLOSE ON A 24",RON
Half-Blood Prince,HERMIONE_6,837,"These are adorable. Inside a cage, small round BALLS of FLUFF roll about,",HERMIONE
Half-Blood Prince,RON_7,848,"How much for this? A TINY WOODEN MAN ascends a TINY GALLOWS and... DROPS. George rides a rolling ladder INTO FRAME, drops next to * Fred. * FRED/GEORGE Five Galleons.",RON
Half-Blood Prince,RON_8,855,How much for me? FRED/GEORGE Five Galleons.,RON
Half-Blood Prince,RON_9,859,But I’m your brother! FRED/GEORGE Ten Galleons.,RON
Half-Blood Prince,RON_10,863,"C’mon. Let’s go. The trio head for the door, passing LAVENDER BROWN, who smiles flirtatiously at an oblivious Ron.",RON
Half-Blood Prince,RON_11,869,"Hi. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 21. 25 EXT. DIAGON ALLEY - LATE AFTERNOON (MOMENTS LATER) 25 The sun fades over an IRON ARCHWAY -- Welcome to Diagon Alley! -- as Harry, Ron and Hermione pass beneath. All around them, SHOPS sit silent, windows BOARDED-UP or SHATTERED. People scurry by, avoiding the SCARY FACES of the witches and wizards who peer out from the SECURITY POSTERS plastered to every LAMP POST. Bellatrix is there: “KNOWN DEATH EATER,” And Greyback: “WEREWOLF.” And LUCIUS MALFOY: “CAUGHT.”",RON
Half-Blood Prince,HERMIONE_7,881,How is it Fred and George are doing it? Half the alley’s closed down.,HERMIONE
Half-Blood Prince,RON_12,885,Fred reckons people need a laugh these days.,RON
Half-Blood Prince,HERMIONE_8,892,Oh no. Look. Harry and Ron follow her gaze to the wreck that is Ollivander’s Wand Shop.,HERMIONE
Half-Blood Prince,HERMIONE_9,896,But everyone got their wands from Ollivander. Young. Old...,HERMIONE
Half-Blood Prince,RON_13,903,"Is it just me? Or do Draco and mummy look like two people who don’t want to be followed? 26 EXT. VARIOUS STREETS - DIAGON ALLEY - LATE AFTERNOON 26 The trio trail Draco and Narcissa, who navigate these dark streets with ease. Hermione, lagging a bit, glances up at the darkening sky. When she looks back, she sees Ron and Harry far ahead. They turn a shadowy corner, vanish. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 22. 26 CONTINUED: 26",RON
Half-Blood Prince,RON_14,925,What’re they playing at?,RON
Half-Blood Prince,RON_15,929,(a nod; stopping) Hey. Where’s Hermione?,RON
Half-Blood Prince,RON_16,941,"Harry, where is she?",RON
Half-Blood Prince,HERMIONE_10,958,Bloody hell.,HERMIONE
Half-Blood Prince,RON_17,960,"Sorry. Just then, the cauldron EXPLODES with light. Instantly, the group, including Draco, disperses.",RON
Half-Blood Prince,HERMIONE_11,966,"I don’t know. Harry stares at the SMOKE drifting from the cauldron. A SOUND RISES, growing more powerful and the ROAR of a... 27 EXT. HOGWARTS EXPRESS - MOVING - LATE AFTERNOON 27 ... TRAIN overtakes us, the scarlet stack of the Hogwarts Express churning furiously towards the horizon.",HERMIONE
Half-Blood Prince,HERMIONE_12,1011,"Stop, Harry, I know where you’re going with this --",HERMIONE
Half-Blood Prince,RON_18,1016,One of what?,RON
Half-Blood Prince,HERMIONE_13,1018,Harry is under the impression that Draco Malfoy is now a Death Eater.,HERMIONE
Half-Blood Prince,RON_19,1021,You’re barking. What would You- Know-Who want with a sod like Malfoy?,RON
Half-Blood Prince,RON_20,1028,It’s a creepy shop. He’s a creepy bloke.,RON
Half-Blood Prince,HERMIONE_14,1036,"I told you. I don’t know what I saw. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 25. 29 CONTINUED: 29 Harry rises, snatches the cloak from Ron’s hands.",HERMIONE
Half-Blood Prince,HERMIONE_15,1114,Where’s Harry?,HERMIONE
Half-Blood Prince,RON_21,1116,"Probably on the platform. C’mon. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 27. 35 INT. COMPARTMENT - DUSK/EVENING 35 As Blaise and Pansy make to exit, Malfoy takes down the small bag, grips the handle thoughtfully.",RON
Half-Blood Prince,SNAPE_13,1216,"It was his father’s. Snape separates from the shadows. Draco eyes him warily, then snatches the stick from Filch.",SNAPE
Half-Blood Prince,SNAPE_14,1224,"It’s alright, Mr. Filch. I can vouch for Mr. Malfoy. Draco eyes Snape warily again, then begins to slouch off, catches Harry looking.",SNAPE
Half-Blood Prince,RON_22,1266,Don’ you worry. He’ll be ‘long soon ‘nuff --,RON
Half-Blood Prince,HERMIONE_16,1269,(whacking him) Will. You. Stop. Eating! Your best friend is missing!,HERMIONE
Half-Blood Prince,RON_23,1273,"Oi! Turn around, you lunatic. Hermione spins, sees Harry and Luna approaching. In the light of the hall, Harry’s blood-spattered face is quite the sight.",RON
Half-Blood Prince,RON_24,1282,Looks like his own this time.,RON
Half-Blood Prince,HERMIONE_17,1284,"(as he arrives) Where’ve you been, Harry? And what happened to your face?",HERMIONE
Half-Blood Prince,RON_25,1293,"(shrugging; still eating) Sorting Hat urged us all to be brave and strong in these troubled times -- easy for it to say -- it’s a hat, isn’t it? First Years seemed to enjoy it, though. Wankers. Filch give you the wand outside? Harry nods. Ginny, damp napkin in hand, begins to dab his face, then feels suddenly awkward. Harry takes it from her.",RON
Half-Blood Prince,HERMIONE_18,1313,What’s happened to his hand?,HERMIONE
Half-Blood Prince,DUMBLEDORE_22,1315,"The very best of evenings to you! First off, please join me in welcoming the newest member of our staff, Horace Slughorn. MILD APPLAUSE ensues. Harry claps perfunctorily, his eyes drifting to the entrance of the Hall as a pair of Aurors station themselves just outside.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_23,1323,"Professor Slughorn, I’m happy to say, has agreed to resume his old post of Potions master. Meanwhile the post of Defense Against the Dark Arts will be assumed by Professor Snape. This is greeted by stunned silence. Dumbledore frowns, then attempts to generate something by CLAPPING his hands once. A few Slytherins join in and some dim-witted First Years.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_24,1334,"Now, as you know, each and every one of you was searched upon your arrival tonight. You have a right to know why. (MORE) HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 32. 40 CONTINUED: (2) 40",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_25,1343,"(a beat) Once there was a young man who, like you, sat in this very Hall. Walked this castle’s corridors. Slept beneath its roof. He seemed, to all the world, a student like any other. His name? Tom Riddle. The Hall goes utterly silent.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_26,1353,"Today, of course, the world knows him by another name. Which is why, as I stand looking out upon you all tonight, I am reminded of a sobering fact. Each day, every hour, this very minute perhaps, dark forces attempt to penetrate this castle. But in the end, their greatest weapon remains... you. Harry eyes Malfoy, slouched low, lazily levitating a fork with his wand, as if Dumbledore were unworthy of attention.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_27,1367,"Just something to keep in mind. Now, off to bed. Pip pip!",DUMBLEDORE
Half-Blood Prince,RON_26,1370,"(as they rise) That was cheerful. 41 INT. CORRIDOR - MORNING 41 A TEEMING MASS of STUDENTS fight their way to class on first day of term. Amidst it all, McGonagall stands tall and stern. The twins pass by, bearing identical looks of consternation. PROFESSOR McGONAGALL History of Magic is up, ladies, not down. Mr. Davies -- that’s the girl’s toilet... McGonagall’s eyes shift, find Harry and Ron sitting upon a ledge, clearly deriving immense pleasure from the chaos. PROFESSOR McGONAGALL Potter! HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 33. 41 CONTINUED: 41 Harry’s smile droops. McGonagall beckons with a finger.",RON
Half-Blood Prince,RON_27,1425,"But I don’t want to take Potions! HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 34. 43 INT. SLUGHORN’S CLASSROOM - CONTINUOUS ACTION - MORNING 43 As Harry drags Ron inside, the other students turn in unison. Hermione frowns. Lavender, seeing Ron, beams.",RON
Half-Blood Prince,RON_28,1435,"Ron Weasley, sir. But I’m dead awful at Potions, a menace actually, so I probably should just be going --",RON
Half-Blood Prince,HERMIONE_19,1458,"Granger, sir. That one there is Veritaserum. And that would be Polyjuice Potion. And that... In the cupboard, Harry and Ron find two TEXTBOOKS -- one new, one shabby and soiled. Both snatch for the new when a box -- marked “BEZOARS” -- tips. As Harry makes a grab for it, Ron wrests free the new textbook and goes off grinning.",HERMIONE
Half-Blood Prince,HERMIONE_20,1467,... is Amortentia! The most powerful love potion in the world. (MORE) HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 35. 43 CONTINUED: 43,HERMIONE
Half-Blood Prince,HERMIONE_21,1474,"It’s rumored to smell differently to each person, according to what attracts them. For example, I smell freshly mown grass and new parchment and spearmint toothpaste -- Hermione blushes, stops herself. Slughorn regards her.",HERMIONE
Half-Blood Prince,HERMIONE_22,1516,Liquid luck. A buzz runs through the class. Even Malfoy perks up. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 36. 43 CONTINUED: (2) 43,HERMIONE
Half-Blood Prince,HERMIONE_23,1589,How did you do that?,HERMIONE
Half-Blood Prince,HERMIONE_24,1593,No. The instructions specifically say to cut.,HERMIONE
Half-Blood Prince,HERMIONE_25,1598,"Sh! Harry shrugs, lifts the parchment and tips the juice into his cauldron. It HISSES, then turns LILAC. Harry grins. CAMERA BEGINS SLOW DOLLY TOWARDS the vial of Felix Felicis and...",HERMIONE
Half-Blood Prince,DUMBLEDORE_28,1657,"Good evening, Harry. You got my message, I see. Come, come. Sit. Harry steps forward, eyes the Pensieve curiously. Sits.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_29,1661,So. How are you?,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_30,1665,"Enjoying your classes? Professor Slughorn, for one, is most impressed with you.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_31,1672,Do you?,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_32,1677,And what of your activities outside the classroom? Do they bring you satisfaction?,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_33,1683,I notice you spend a great deal of time with Miss Granger. One can’t help but wonder if --,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_34,1690,"Forgive me, Harry, I... HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 40. 45 CONTINUED: (2) 45 Dumbledore smiles faintly, shakes his head.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_35,1696,"... I was merely curious. (rising) In any event, I’m sure you’re wondering why I’ve summoned you here tonight. The answer lies here. Dumbledore swings open a cabinet where DOZENS upon DOZENS of GLITTERING VIALS stand like tiny glimmering soldiers.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_36,1705,"What you see before you are memories. In this case pertaining to one individual: Voldemort. Or as he was known then... Tom Riddle. Dumbledore reaches down with his damaged hand and removes a stoppered VIAL, dusty and veined with age.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_37,1713,"This vial contains a most particular memory -- of the day I first met him. I’d like you to see it. If you would... Dumbledore extends his ashen hand and Harry rises, gingerly takes the vial and removes the cork. He tips the contents into the Pensieve. Dumbledore nods and Harry leans into the iridescent liquid, his face breaking the surface... 46 FLASHBACK - EXT. STREET (LONDON) - DAY (YEARS PAST) 46 A horse-drawn MILK CART rattles across a RAIN-SWEPT * London street and a YOUNG DUMBLEDORE appears in a PLUM VELVET SUIT. We TRACK him down the street (and see him eye a LOVELY LASS appreciatively) until he reaches a GRIM BUILDING surrounded by IRON GATES. As Dumbledore passes through, CAMERA RISES:",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_38,1748,I am not family. But his name has been known to me since birth.,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_39,1759,"Perhaps you could give me an example. Mrs. Cole starts to speak, then shakes her head, moves off. As Dumbledore makes to follow, his eyes happen upon a FRAMED PHOTOGRAPH on the wall, old and yellowing, depicting a SEASIDE SCENE of a SHARP ROCK OUTCROPPING and a CAVE. As he exits, we HOLD ON it.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_40,1782,"How do you do, Tom. Riddle eyes Dumbledore briefly, looks away.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_41,1804,"As you wish. Riddle looks away and Dumbledore, for the first time, notices his hands. They are splayed, utterly still, and INTERLACED with a SILKY WEB, where a SPIDER knits back and forth.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_42,1812,No. I am a Professor.,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_43,1819,Perhaps they’re right. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 43. 48 CONTINUED: (3) 48,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_44,1826,"Hogwarts is not a place for mad people. Riddle looks up, cocks his head ever-so-slightly.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_45,1830,"It’s a school. A school of... magic. Riddle stays looking, but says nothing.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_46,1834,"You can do things, can’t you, Tom? Things the other children can’t. Riddle eyes Dumbledore intensely, unblinking.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_47,1840,"Tell me some of the things you can do, Tom.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_48,1855,"I’m like you, Tom. Different. Riddle closes his hands and the web collapses.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_49,1871,"I think there is something trying to get out of your wardrobe, Tom. Open it. Open. It. Terrified, Riddle steps to the burning wardrobe and throws open the door. On the topmost shelf, above a rail of threadbare clothes, a SMALL BOX SHAKES VIOLENTLY.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_50,1878,"Take it out. As Riddle’s fingers touch the box, the flames engulfing the wardrobe vanish, but the box continues to SHAKE -- the only sound in the now-silent room.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_51,1883,"Is there anything in that box you ought not to have? Riddle eyes Dumbledore, a trifle fearfully this time. He spills the box onto the bed: a YO-YO, a silver THIMBLE, and a tarnished MOUTH ORGAN.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_52,1889,"Why did you want these things, Tom?",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_53,1898,"Thievery is not tolerated at Hogwarts. At Hogwarts, you will be taught not only how to use magic, but to control it. Understood? (as Riddle nods) I’ll be going now, Tom. Leave your window open tonight. An owl will bring you a message. Read it carefully. Dumbledore starts to exit, when:",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_54,1920,"It is unusual. But not unheard of. Dumbledore exits then, without a backward glance, leaving 11-year-old Tom Riddle alone. The IMAGE SHUDDERS and... 49 INT. DUMBLEDORE’S OFFICE - NIGHT (PRESENT) 49 ... Harry and Dumbledore reappear. The room has grown DIM in their absence. Dumbledore gestures. LAMPS BLAZE to LIFE.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_55,1931,"Did I know that I had just met the most dangerous Dark Wizard of all time? No. Had I... Dumbledore falters, his expression troubled. Harry looks up from the Pensieve, where young Tom Riddle’s fragmented face floats on the surface, eyes Dumbledore.",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_56,1938,"Over time, while here at Hogwarts, Tom Riddle grew close to one particular teacher. Can you guess which teacher that might be?",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_57,1947,"No. I did not. You see, Professor Slughorn possesses something I desire very dearly. And he will not part with it easily... (eyeing Harry knowingly) I’d rather not divulge any more just yet, Harry. But I promise. In time you will know everything. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 46. 49 CONTINUED: 49",DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_58,1964,I did.,DUMBLEDORE
Half-Blood Prince,DUMBLEDORE_59,1970,Yes. 50 EXT. QUIDDITCH PITCH - MORNING 50 Harry tries -- with little success -- to get the attention of the throng of aspiring Quidditch players assembled on the pitch.,DUMBLEDORE
Half-Blood Prince,RON_29,1997,Hard feelings? HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 47. 50 CONTINUED: 50,RON
Half-Blood Prince,RON_30,2005,"Really? Strapping guy like you, you’ve got a Beater’s build, don’t you think? Keeper needs to be agile, quick -- Cormac nabs the FLY between two fingers, kills the BUZZ.",RON
Half-Blood Prince,RON_31,2115,"Have to admit, thought I was going to miss that last one. Hope Cormac’s not taking it too hard. Behind her paper, Hermione rolls her eyes.",RON
Half-Blood Prince,RON_32,2120,"Has a bit of a thing for you, Hermione. Cormac.",RON
Half-Blood Prince,HERMIONE_26,2123,"He’s vile. Ron considers this, then glances across the room at Lavender.",HERMIONE
Half-Blood Prince,HERMIONE_27,2134,No I have not. And if you had a shred of self-respect you would turn that book in.,HERMIONE
Half-Blood Prince,RON_33,2138,"Not bloody likely. He’s top of the class. Even better than you, Hermione. Slughorn thinks he’s a genius. Hermione casts Ron a withering glance.",RON
Half-Blood Prince,RON_34,2144,What?,RON
Half-Blood Prince,HERMIONE_28,2146,"I’d like to know just whose book that was. Let’s take a look, shall we?",HERMIONE
Half-Blood Prince,HERMIONE_29,2154,(suspicious) Why not?,HERMIONE
Half-Blood Prince,HERMIONE_30,2160,"The binding is fragile? She makes another grab for it, but Harry holds it clear. Then Ginny appears, plucks it out of his hand.",HERMIONE
Half-Blood Prince,HERMIONE_31,2180,"For weeks you carry around this book, practically sleep with it... and you have no desire to find out who The Half-Blood Prince is?",HERMIONE
Half-Blood Prince,RON_35,2189,"(a sarcastic chortle) Yeah. Right. (as Harry glares) Well, it’s true. I like a nice chat before I go to bed. Now you’re always reading that bloody book. It’s like being with Hermione. This time it’s Hermione’s turn to glare.",RON
Half-Blood Prince,HERMIONE_32,2199,"Well, I was curious. So I went to -- HARRY/RON The library.",HERMIONE
Half-Blood Prince,HERMIONE_33,2206,And... nothing. There’s no reference to the Half-Blood Prince anywhere.,HERMIONE
Half-Blood Prince,HERMIONE_34,2223,"What’ve you got there, Hagrid? Hagrid tips open the bag. The trio grimace. Hagrid",HERMIONE
Half-Blood Prince,HERMIONE_35,2231,"Stinksap? You’re not sick, are you?",HERMIONE
Half-Blood Prince,RON_36,2237,Spider? About six feet tall? Ten feet wide?,RON
Half-Blood Prince,RON_37,2247,Barking. Does he not remember that raving arachnid tried to eat us? What? Ron sees Hermione staring at the Aurors again.,RON
Half-Blood Prince,HERMIONE_36,2252,"The Aurors. I know they’re here to protect us, but... somehow I don’t feel any safer. Just then Harry spies Slughorn, heading down towards the Village, passing a weary Flitwick coming the other way. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 52A. 52 CONTINUED: (2) 52",HERMIONE
Half-Blood Prince,RON_38,2288,"O-kay. A SKINNY KID in an apron appears, tosses a FILTHY RAG upon the table -- which begins to wipe the surface on its own. Harry cranes his neck around the kid to keep Slughorn in view.",RON
Half-Blood Prince,HERMIONE_37,2296,"Three Butterbeers. Splash of ginger in mine, please. The kid WHISTLES and the rag leaps back into his pocket. Harry continues to eye Slughorn, when he sees Draco. They lock eyes briefly, then Draco exits.",HERMIONE
Half-Blood Prince,RON_39,2302,"Aw, bloody hell... Harry turns, sees Ron glowering at Ginny, who sits in a dark corner with Dean, their faces lit by a guttering candle.",RON
Half-Blood Prince,HERMIONE_38,2307,"Oh, honestly, Ronald. They’re just holding hands... (MORE) HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 54. 53 CONTINUED: 53",HERMIONE
Half-Blood Prince,HERMIONE_39,2314,(as Dean kisses Ginny) And snogging.,HERMIONE
Half-Blood Prince,RON_40,2318,I’d like to leave.,RON
Half-Blood Prince,HERMIONE_40,2320,Leave? You can’t be serious.,HERMIONE
Half-Blood Prince,RON_41,2322,That happens to be my sister.,RON
Half-Blood Prince,HERMIONE_41,2324,"So? What if she looked over here and saw you snogging me? Would you expect her to get up and leave? Ron blinks, utterly speechless. Then:",HERMIONE
Half-Blood Prince,HERMIONE_42,2374,"Be delighted, sir.",HERMIONE
Half-Blood Prince,RON_42,2381,What’re you playing at?,RON
Half-Blood Prince,RON_43,2386,Get to know him?,RON
Half-Blood Prince,RON_44,2393,"Um... You’ve got a little... Without a thought, she flicks her tongue up, wipes it clean. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 56. 54 EXT. ROAD (OUTSIDE HOGSMEADE) - DAY (MOMENTS LATER) 54 The snow falls heavily now. Ron and Harry walk together, while Hermione trails several yards behind, pirouetting happily, letting snowflakes fall on her tongue.",RON
Half-Blood Prince,RON_45,2402,Bit worried about her. Did you hear that rubbish she was talking back in the pub? Her and me snogging. Ha. As if...,RON
Half-Blood Prince,HERMIONE_43,2413,"What’s up? At that very instant, Katie Bell RISES SIX FEET INTO THE AIR. Hair dancing violently in the wind, her face remains eerily placid. Then she... SCREAMS. Harry and Ron DASH FORWARD, seize her ankles. At their touch, she FALLS to the snow, THRASHING and SHRIEKING, EYES ROLLED UP in her skull.",HERMIONE
Half-Blood Prince,RON_46,2425,"Harry, she’s swallowing her tongue --",RON
Half-Blood Prince,HERMIONE_44,2428,I’ll get someone --,HERMIONE
Half-Blood Prince,RON_47,2482,"Believe me, Professor, I’ve been asking myself the same question for six years. Just then, Snape appears at the door, eyes the trio. PROFESSOR McGONAGALL Severus.",RON
Half-Blood Prince,SNAPE_15,2489,"Is this it? McGonagall nods. Snape takes his wand, lifts the necklace like a dead snake. Eyes it with fascination. PROFESSOR McGONAGALL What do you think?",SNAPE
Half-Blood Prince,SNAPE_16,2495,I think Miss Bell is lucky to be alive.,SNAPE
Half-Blood Prince,SNAPE_17,2512,Indeed. Your evidence?,SNAPE
Half-Blood Prince,SNAPE_18,2516,"You... just... know. Once again you astonish with your gifts, Potter, gifts mere mortals could only dream of possessing. How grand it must be to be the Chosen One. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 59. 55 CONTINUED: (2) 55 Ron and Hermione avert their eyes uncomfortably. PROFESSOR McGONAGALL I suggest you return to your dormitory. All of you. 56 INT. BOYS’ DORMITORY (GRYFFINDOR TOWER) - NIGHT 56 Harry and Ron lie awake in the darkened dormitory. Ron stares at the ceiling. Harry eyes “Malfoy” on the Marauder’s Map.",SNAPE
Half-Blood Prince,RON_48,2534,What do you suppose Dean sees in her? Ginny.,RON
Half-Blood Prince,RON_49,2539,Dean? He’s brilliant.,RON
Half-Blood Prince,RON_50,2544,"Yeah, well, he was running his hands all over my sister, wasn’t he? Something snaps. You’ve got to hate him. You know, on principle.",RON
Half-Blood Prince,RON_51,2553,So what is it? He sees in her?,RON
Half-Blood Prince,RON_52,2558,Attractive?,RON
Half-Blood Prince,RON_53,2562,Skin? You’re saying Dean’s dating my sister because of her skin? HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 60. 56 CONTINUED: 56,RON
Half-Blood Prince,RON_54,2573,"Hermione’s got nice skin. Wouldn’t you say? As skin goes, I mean.",RON
Half-Blood Prince,RON_55,2585,Right. Harry sets the Map aside. We HOLD. Malfoy’s DOT moves down the 7th Floor corridor... and disappears.,RON
Half-Blood Prince,HERMIONE_45,2641,My parents are dentists. They tend to people’s teeth.,HERMIONE
Half-Blood Prince,HERMIONE_46,2647,"No. Though, a boy named Robbie Fenwick did bite my father once. Needed ten stitches. As Slughorn nods, the door GROANS. Everyone turns. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 61A. 57 CONTINUED: (2) 57",HERMIONE
Half-Blood Prince,HERMIONE_47,2668,"Look at her eyes. They’ve been fighting again. Her and Dean. Harry nods, then stands as Ginny reaches the table -- the only one. Hermione notices, eyes him with amusement as he sits.",HERMIONE
Half-Blood Prince,HERMIONE_48,2676,"Nothing. As Hermione smiles, she lightly strokes the crystal hourglass with a finger and we -- DISSOLVE TO: 58 INT. SLUGHORN’S OFFICE - NIGHT (LATER) 58 ... LATER, the sand having run out with the evening. Slughorn says his goodbyes.",HERMIONE
Half-Blood Prince,RON_56,2794,"So. How was it? Hermione continues to read the Prophet, unaware of Ron’s mood.",RON
Half-Blood Prince,HERMIONE_49,2798,How was what?,HERMIONE
Half-Blood Prince,RON_57,2800,(with mock refinement) Your dinner party.,RON
Half-Blood Prince,HERMIONE_50,2804,"Dead boring. Though I think Harry enjoyed dessert. HARRY POTTER... HALF-BLOOD PRINCE - Rev. 11/6/07 65. 59 CONTINUED: (2) 59 Harry’s eyes shift, find Hermione smiling faintly from behind the Prophet.",HERMIONE
Half-Blood Prince,HERMIONE_51,2812,"Ol’ Sluggy’s having a Christmas do, you know. And we’re meant to bring someone...",HERMIONE
Half-Blood Prince,RON_58,2816,I expect you’ll be going with McLaggen. Isn’t he a member of the Slug Club?,RON
Half-Blood Prince,HERMIONE_52,2820,"Actually, I was going to ask you.",HERMIONE
Half-Blood Prince,RON_59,2822,Really?,RON
Half-Blood Prince,HERMIONE_53,2824,Really. But seeing as you have such a distaste for the idea --,HERMIONE
Half-Blood Prince,RON_60,2833,"I’m resigning. After today’s match. McLaggen can have my spot. Hearing this, Hermione turns back. Harry catches her eye, extends a SHAKING HAND to indicate Ron’s mental state.",RON
Half-Blood Prince,RON_61,2843,"Sure... As Harry pours, Luna arrives at the table wearing a HAT that bears an uncanny resemblance to a real lion.",RON
Half-Blood Prince,HERMIONE_54,2861,"Don’t drink that, Ron! But Ron’s frozen in mid-sip, looking at Harry’s palm too. Quickly, he gulps down the rest.",HERMIONE
Half-Blood Prince,HERMIONE_55,2865,You could be expelled for that.,HERMIONE
Half-Blood Prince,RON_62,2870,"C’mon, Harry. We’ve got a game to win.",RON
Half-Blood Prince,HERMIONE_56,2911,Ron seems to be enjoying himself.,HERMIONE
Half-Blood Prince,HERMIONE_57,2916,"You shouldn’t have done it, Harry.",HERMIONE
